Customer_ID,Customer_Name,Age,Gender,Location,Order_ID,Order_Date,Product_Category,Product_Name,Purchase_Amount ($),Payment_Method,Recency (Days),Frequency (Orders),Monetary (Total Spend $)
C1216,Customer 1216,30,Female,Chicago,O2216,2026-04-30,Beauty,Lipstick,1205,Credit Card,119,45,54225
C1217,Customer 1217,47,Female,Chicago,O2217,2026-05-01,Sports,Running Shoes,658,Debit Card,299,29,19082
C1218,Customer 1218,40,Female,New York,O2218,2026-05-02,Home Decor,Lipstick,1009,Net Banking,188,19,19171
C1219,Customer 1219,36,Female,New York,O2219,2026-05-03,Electronics,Lipstick,1531,Net Banking,57,47,71957
C1220,Customer 1220,49,Female,Houston,O2220,2026-05-04,Sports,Table Lamp,480,Credit Card,199,8,3840
C1221,Customer 1221,47,Male,Houston,O2221,2026-05-05,Electronics,Running Shoes,1417,Net Banking,17,23,32591
C1222,Customer 1222,46,Female,New York,O2222,2026-05-06,Beauty,Handbag,699,PayPal,288,42,29358
C1223,Customer 1223,62,Female,New York,O2223,2026-05-07,Sports,Handbag,1622,Debit Card,55,35,56770
C1224,Customer 1224,46,Male,Los Angeles,O2224,2026-05-08,Sports,Running Shoes,709,Credit Card,269,31,21979
C1225,Customer 1225,47,Male,Los Angeles,O2225,2026-05-09,Fashion,Handbag,516,PayPal,303,35,18060
C1226,Customer 1226,33,Female,New York,O2226,2026-05-10,Beauty,Running Shoes,1001,Net Banking,87,32,32032
C1227,Customer 1227,57,Male,Los Angeles,O2227,2026-05-11,Beauty,Handbag,1019,PayPal,318,5,5095
C1228,Customer 1228,36,Female,Miami,O2228,2026-05-12,Sports,Table Lamp,1560,Net Banking,29,16,24960
C1229,Customer 1229,35,Male,Houston,O2229,2026-05-13,Beauty,Handbag,813,Credit Card,22,17,13821
C1230,Customer 1230,18,Male,Houston,O2230,2026-05-14,Sports,Lipstick,840,PayPal,321,32,26880
C1231,Customer 1231,31,Female,New York,O2231,2026-05-15,Fashion,Running Shoes,1358,Debit Card,285,38,51604
C1232,Customer 1232,64,Male,Chicago,O2232,2026-05-16,Sports,Smartphone,223,Credit Card,48,32,7136
C1233,Customer 1233,19,Male,New York,O2233,2026-05-17,Beauty,Smartphone,1241,PayPal,5,20,24820
C1234,Customer 1234,45,Male,Los Angeles,O2234,2026-05-18,Beauty,Running Shoes,178,PayPal,250,48,8544
C1235,Customer 1235,47,Male,Chicago,O2235,2026-05-19,Sports,Table Lamp,1363,Net Banking,163,2,2726
C1236,Customer 1236,55,Male,Los Angeles,O2236,2026-05-20,Sports,Handbag,1313,Credit Card,202,20,26260
C1237,Customer 1237,21,Male,Miami,O2237,2026-05-21,Sports,Table Lamp,987,Credit Card,101,47,46389
C1238,Customer 1238,18,Female,Los Angeles,O2238,2026-05-22,Home Decor,Smartphone,1338,Credit Card,71,18,24084
C1239,Customer 1239,25,Female,Miami,O2239,2026-05-23,Beauty,Running Shoes,155,Credit Card,163,1,155
C1240,Customer 1240,46,Male,Miami,O2240,2026-05-24,Beauty,Running Shoes,1808,Net Banking,173,29,52432
C1241,Customer 1241,56,Female,Los Angeles,O2241,2026-05-25,Home Decor,Table Lamp,525,Debit Card,141,29,15225
C1242,Customer 1242,20,Female,Los Angeles,O2242,2026-05-26,Sports,Table Lamp,1123,Credit Card,138,19,21337
C1243,Customer 1243,49,Female,Miami,O2243,2026-05-27,Fashion,Handbag,462,Net Banking,66,44,20328
C1244,Customer 1244,27,Male,Chicago,O2244,2026-05-28,Sports,Lipstick,69,Debit Card,198,40,2760
C1245,Customer 1245,27,Female,Miami,O2245,2026-05-29,Sports,Lipstick,1344,Debit Card,328,6,8064
C1246,Customer 1246,36,Male,Houston,O2246,2026-05-30,Home Decor,Handbag,537,Net Banking,228,44,23628
C1247,Customer 1247,63,Female,Miami,O2247,2026-05-31,Beauty,Lipstick,1260,Credit Card,281,39,49140
C1248,Customer 1248,51,Male,Chicago,O2248,2026-06-01,Sports,Smartphone,1033,Debit Card,172,46,47518
C1249,Customer 1249,50,Male,Houston,O2249,2026-06-02,Beauty,Lipstick,483,Credit Card,316,8,3864
C1250,Customer 1250,40,Female,New York,O2250,2026-06-03,Electronics,Handbag,1574,Credit Card,40,24,37776
C1251,Customer 1251,45,Female,New York,O2251,2026-06-04,Beauty,Lipstick,1696,PayPal,7,20,33920
C1252,Customer 1252,49,Male,Chicago,O2252,2026-06-05,Fashion,Running Shoes,766,Credit Card,174,14,10724
C1253,Customer 1253,24,Female,Miami,O2253,2026-06-06,Fashion,Table Lamp,791,PayPal,151,5,3955
C1254,Customer 1254,46,Female,Los Angeles,O2254,2026-06-07,Sports,Smartphone,1112,Debit Card,211,41,45592
C1255,Customer 1255,25,Female,Chicago,O2255,2026-06-08,Beauty,Running Shoes,442,Net Banking,302,40,17680
C1256,Customer 1256,18,Male,Houston,O2256,2026-06-09,Sports,Running Shoes,1834,PayPal,86,34,62356
C1257,Customer 1257,20,Male,Houston,O2257,2026-06-10,Home Decor,Handbag,1186,Net Banking,253,16,18976
C1258,Customer 1258,41,Female,New York,O2258,2026-06-11,Fashion,Table Lamp,1822,Debit Card,21,45,81990
C1259,Customer 1259,40,Female,Houston,O2259,2026-06-12,Sports,Table Lamp,410,Credit Card,257,7,2870
C1260,Customer 1260,25,Female,Chicago,O2260,2026-06-13,Home Decor,Smartphone,1312,Debit Card,33,16,20992
C1261,Customer 1261,64,Male,Houston,O2261,2026-06-14,Sports,Handbag,66,Net Banking,260,7,462
C1262,Customer 1262,54,Male,Chicago,O2262,2026-06-15,Beauty,Smartphone,1012,Debit Card,234,27,27324
C1263,Customer 1263,20,Female,Los Angeles,O2263,2026-06-16,Beauty,Lipstick,195,Credit Card,3,14,2730
C1264,Customer 1264,50,Female,New York,O2264,2026-06-17,Beauty,Running Shoes,407,Debit Card,347,14,5698
C1265,Customer 1265,45,Female,Houston,O2265,2026-06-18,Beauty,Smartphone,614,Credit Card,308,44,27016
C1266,Customer 1266,64,Female,Chicago,O2266,2026-06-19,Electronics,Running Shoes,797,PayPal,227,33,26301
C1267,Customer 1267,25,Female,Miami,O2267,2026-06-20,Home Decor,Handbag,167,Net Banking,284,33,5511
C1268,Customer 1268,51,Female,New York,O2268,2026-06-21,Home Decor,Lipstick,1820,Credit Card,70,44,80080
C1269,Customer 1269,52,Male,Los Angeles,O2269,2026-06-22,Beauty,Handbag,1726,Credit Card,313,20,34520
C1270,Customer 1270,49,Female,Chicago,O2270,2026-06-23,Electronics,Lipstick,1392,Debit Card,364,47,65424
C1271,Customer 1271,41,Male,Los Angeles,O2271,2026-06-24,Beauty,Lipstick,1473,PayPal,254,36,53028
C1272,Customer 1272,31,Female,Los Angeles,O2272,2026-06-25,Electronics,Running Shoes,598,Credit Card,144,7,4186
C1273,Customer 1273,49,Female,Houston,O2273,2026-06-26,Beauty,Handbag,475,PayPal,24,32,15200
C1274,Customer 1274,63,Male,Houston,O2274,2026-06-27,Fashion,Handbag,1696,PayPal,234,48,81408
C1275,Customer 1275,60,Male,Chicago,O2275,2026-06-28,Fashion,Smartphone,455,Debit Card,333,3,1365
C1276,Customer 1276,33,Male,Miami,O2276,2026-06-29,Sports,Handbag,1783,Credit Card,175,39,69537
C1277,Customer 1277,21,Male,Chicago,O2277,2026-06-30,Beauty,Smartphone,810,Debit Card,332,29,23490
C1278,Customer 1278,54,Female,Miami,O2278,2026-07-01,Home Decor,Table Lamp,1776,Net Banking,325,24,42624
C1279,Customer 1279,38,Male,Los Angeles,O2279,2026-07-02,Sports,Table Lamp,1521,Net Banking,357,22,33462
C1280,Customer 1280,31,Female,New York,O2280,2026-07-03,Fashion,Table Lamp,1563,Credit Card,159,6,9378
C1281,Customer 1281,48,Male,Chicago,O2281,2026-07-04,Beauty,Handbag,1106,PayPal,348,48,53088
C1282,Customer 1282,35,Female,Chicago,O2282,2026-07-05,Sports,Handbag,938,Credit Card,348,24,22512
C1283,Customer 1283,24,Female,Miami,O2283,2026-07-06,Beauty,Smartphone,1961,Credit Card,286,40,78440
C1284,Customer 1284,27,Female,Los Angeles,O2284,2026-07-07,Fashion,Lipstick,1734,Net Banking,18,23,39882
C1285,Customer 1285,24,Female,Los Angeles,O2285,2026-07-08,Sports,Smartphone,1983,Net Banking,44,38,75354
C1286,Customer 1286,50,Female,Miami,O2286,2026-07-09,Fashion,Table Lamp,26,PayPal,155,10,260
C1287,Customer 1287,40,Female,Los Angeles,O2287,2026-07-10,Electronics,Smartphone,1564,PayPal,355,16,25024
C1288,Customer 1288,38,Male,Houston,O2288,2026-07-11,Fashion,Lipstick,740,Credit Card,231,11,8140
C1289,Customer 1289,36,Female,New York,O2289,2026-07-12,Beauty,Handbag,335,Debit Card,316,32,10720
C1290,Customer 1290,36,Male,Chicago,O2290,2026-07-13,Home Decor,Smartphone,1004,Credit Card,225,45,45180
C1291,Customer 1291,53,Male,New York,O2291,2026-07-14,Fashion,Table Lamp,1665,PayPal,217,6,9990
C1292,Customer 1292,46,Female,Chicago,O2292,2026-07-15,Home Decor,Table Lamp,622,Debit Card,56,24,14928
C1293,Customer 1293,35,Male,Houston,O2293,2026-07-16,Electronics,Handbag,555,Net Banking,31,33,18315
C1294,Customer 1294,19,Female,Los Angeles,O2294,2026-07-17,Sports,Smartphone,605,PayPal,357,12,7260
C1295,Customer 1295,18,Male,Miami,O2295,2026-07-18,Sports,Lipstick,930,PayPal,59,27,25110
C1296,Customer 1296,64,Female,Houston,O2296,2026-07-19,Home Decor,Handbag,1741,Debit Card,353,38,66158
C1297,Customer 1297,22,Male,New York,O2297,2026-07-20,Sports,Smartphone,851,PayPal,235,18,15318
C1298,Customer 1298,37,Female,Miami,O2298,2026-07-21,Fashion,Running Shoes,1235,PayPal,107,45,55575
C1299,Customer 1299,28,Female,Los Angeles,O2299,2026-07-22,Home Decor,Table Lamp,353,PayPal,191,39,13767
C1300,Customer 1300,59,Female,Houston,O2300,2026-07-23,Beauty,Lipstick,1886,PayPal,18,13,24518
C1301,Customer 1301,19,Female,Miami,O2301,2026-07-24,Fashion,Lipstick,1556,PayPal,226,40,62240
C1302,Customer 1302,20,Male,Houston,O2302,2026-07-25,Fashion,Lipstick,868,PayPal,167,30,26040
C1303,Customer 1303,40,Female,Houston,O2303,2026-07-26,Fashion,Table Lamp,1433,PayPal,71,49,70217
C1304,Customer 1304,29,Male,Los Angeles,O2304,2026-07-27,Beauty,Smartphone,1251,PayPal,362,41,51291
C1305,Customer 1305,37,Male,Chicago,O2305,2026-07-28,Electronics,Handbag,454,Net Banking,54,13,5902
C1306,Customer 1306,22,Male,Miami,O2306,2026-07-29,Sports,Smartphone,1798,PayPal,245,34,61132
C1307,Customer 1307,54,Female,Los Angeles,O2307,2026-07-30,Home Decor,Handbag,231,Net Banking,350,36,8316
C1308,Customer 1308,55,Male,Houston,O2308,2026-07-31,Electronics,Lipstick,1416,Net Banking,76,30,42480
C1309,Customer 1309,47,Male,Los Angeles,O2309,2026-08-01,Home Decor,Smartphone,1914,Credit Card,35,25,47850
C1310,Customer 1310,26,Male,Chicago,O2310,2026-08-02,Sports,Lipstick,601,Credit Card,267,2,1202
C1311,Customer 1311,51,Female,Miami,O2311,2026-08-03,Beauty,Running Shoes,1040,Net Banking,317,36,37440
C1312,Customer 1312,61,Female,Chicago,O2312,2026-08-04,Fashion,Lipstick,1305,Net Banking,300,18,23490
C1313,Customer 1313,52,Male,New York,O2313,2026-08-05,Fashion,Lipstick,1772,PayPal,121,5,8860
C1314,Customer 1314,39,Female,Miami,O2314,2026-08-06,Beauty,Handbag,1027,Credit Card,324,19,19513
C1315,Customer 1315,61,Female,Chicago,O2315,2026-08-07,Electronics,Running Shoes,25,Debit Card,25,42,1050
C1316,Customer 1316,41,Male,Houston,O2316,2026-08-08,Electronics,Lipstick,1457,Credit Card,160,18,26226
C1317,Customer 1317,34,Male,Miami,O2317,2026-08-09,Home Decor,Lipstick,533,Net Banking,84,32,17056
C1318,Customer 1318,27,Female,Miami,O2318,2026-08-10,Beauty,Running Shoes,812,Net Banking,114,21,17052
C1319,Customer 1319,47,Male,Los Angeles,O2319,2026-08-11,Electronics,Running Shoes,1786,PayPal,223,10,17860
C1320,Customer 1320,63,Female,Houston,O2320,2026-08-12,Beauty,Smartphone,30,PayPal,166,37,1110
C1321,Customer 1321,40,Female,New York,O2321,2026-08-13,Sports,Handbag,1723,Credit Card,191,49,84427
C1322,Customer 1322,49,Female,Chicago,O2322,2026-08-14,Fashion,Running Shoes,1972,PayPal,175,22,43384
C1323,Customer 1323,34,Female,Los Angeles,O2323,2026-08-15,Fashion,Running Shoes,237,Debit Card,1,13,3081
C1324,Customer 1324,34,Female,Chicago,O2324,2026-08-16,Fashion,Table Lamp,1017,Debit Card,229,17,17289
C1325,Customer 1325,31,Female,New York,O2325,2026-08-17,Beauty,Running Shoes,1818,PayPal,86,9,16362
C1326,Customer 1326,26,Male,New York,O2326,2026-08-18,Beauty,Handbag,1321,Debit Card,62,24,31704
C1327,Customer 1327,57,Male,Miami,O2327,2026-08-19,Home Decor,Lipstick,818,Debit Card,320,44,35992
C1328,Customer 1328,19,Female,New York,O2328,2026-08-20,Fashion,Lipstick,1167,Credit Card,206,14,16338
C1329,Customer 1329,62,Female,Chicago,O2329,2026-08-21,Home Decor,Lipstick,1316,Debit Card,105,46,60536
C1330,Customer 1330,42,Female,Houston,O2330,2026-08-22,Fashion,Lipstick,413,Net Banking,318,8,3304
C1331,Customer 1331,56,Male,Houston,O2331,2026-08-23,Home Decor,Table Lamp,1698,Net Banking,291,37,62826
C1332,Customer 1332,26,Female,Miami,O2332,2026-08-24,Home Decor,Running Shoes,1099,Credit Card,250,19,20881
C1333,Customer 1333,39,Male,Chicago,O2333,2026-08-25,Sports,Lipstick,1682,PayPal,13,28,47096
C1334,Customer 1334,60,Female,Chicago,O2334,2026-08-26,Home Decor,Smartphone,1637,Credit Card,163,46,75302
C1335,Customer 1335,63,Female,New York,O2335,2026-08-27,Beauty,Lipstick,446,PayPal,43,41,18286
C1336,Customer 1336,21,Male,Chicago,O2336,2026-08-28,Home Decor,Running Shoes,838,PayPal,111,30,25140
C1337,Customer 1337,43,Male,Los Angeles,O2337,2026-08-29,Fashion,Lipstick,943,PayPal,205,7,6601
C1338,Customer 1338,46,Female,New York,O2338,2026-08-30,Home Decor,Table Lamp,268,PayPal,256,26,6968
C1339,Customer 1339,62,Female,Los Angeles,O2339,2026-08-31,Electronics,Handbag,1999,PayPal,307,40,79960
C1340,Customer 1340,51,Female,Miami,O2340,2026-09-01,Fashion,Handbag,112,Credit Card,144,46,5152
C1341,Customer 1341,40,Male,Houston,O2341,2026-09-02,Electronics,Running Shoes,1002,PayPal,146,46,46092
C1342,Customer 1342,54,Male,Miami,O2342,2026-09-03,Fashion,Handbag,1600,Debit Card,301,11,17600
C1343,Customer 1343,28,Male,Houston,O2343,2026-09-04,Beauty,Handbag,778,Debit Card,164,14,10892
C1344,Customer 1344,23,Male,Miami,O2344,2026-09-05,Beauty,Smartphone,1134,PayPal,169,21,23814
C1345,Customer 1345,35,Male,Chicago,O2345,2026-09-06,Beauty,Running Shoes,1231,Debit Card,298,8,9848
C1346,Customer 1346,38,Male,Los Angeles,O2346,2026-09-07,Electronics,Running Shoes,822,Net Banking,233,3,2466
C1347,Customer 1347,59,Female,Houston,O2347,2026-09-08,Sports,Handbag,235,Credit Card,271,28,6580
C1348,Customer 1348,53,Female,New York,O2348,2026-09-09,Fashion,Handbag,952,Credit Card,60,29,27608
C1349,Customer 1349,58,Male,Los Angeles,O2349,2026-09-10,Beauty,Handbag,472,PayPal,296,23,10856
C1350,Customer 1350,55,Female,New York,O2350,2026-09-11,Fashion,Table Lamp,246,PayPal,235,18,4428
C1351,Customer 1351,51,Female,Los Angeles,O2351,2026-09-12,Electronics,Lipstick,1059,Net Banking,165,35,37065
C1352,Customer 1352,34,Male,Los Angeles,O2352,2026-09-13,Sports,Table Lamp,1154,PayPal,194,13,15002
C1353,Customer 1353,54,Female,Miami,O2353,2026-09-14,Electronics,Running Shoes,1943,Debit Card,234,12,23316
C1354,Customer 1354,42,Male,Houston,O2354,2026-09-15,Fashion,Smartphone,515,Net Banking,183,47,24205
C1355,Customer 1355,55,Male,Houston,O2355,2026-09-16,Sports,Lipstick,1215,Debit Card,333,5,6075
C1356,Customer 1356,29,Female,Los Angeles,O2356,2026-09-17,Sports,Smartphone,1744,Credit Card,232,39,68016
C1357,Customer 1357,40,Male,Chicago,O2357,2026-09-18,Electronics,Running Shoes,823,Debit Card,361,11,9053
C1358,Customer 1358,59,Male,Chicago,O2358,2026-09-19,Beauty,Running Shoes,776,Credit Card,107,11,8536
C1359,Customer 1359,39,Male,New York,O2359,2026-09-20,Fashion,Smartphone,643,Debit Card,223,47,30221
C1360,Customer 1360,38,Male,New York,O2360,2026-09-21,Home Decor,Smartphone,1576,Credit Card,80,42,66192
C1361,Customer 1361,44,Male,Miami,O2361,2026-09-22,Home Decor,Smartphone,1348,PayPal,234,47,63356
C1362,Customer 1362,48,Male,Los Angeles,O2362,2026-09-23,Electronics,Running Shoes,1000,Debit Card,184,31,31000
C1363,Customer 1363,23,Male,New York,O2363,2026-09-24,Fashion,Handbag,1830,Credit Card,185,31,56730
C1364,Customer 1364,44,Male,New York,O2364,2026-09-25,Fashion,Smartphone,627,Debit Card,134,13,8151
C1365,Customer 1365,57,Female,Los Angeles,O2365,2026-09-26,Electronics,Lipstick,1769,Net Banking,220,14,24766
C1366,Customer 1366,51,Female,Miami,O2366,2026-09-27,Fashion,Running Shoes,282,PayPal,288,49,13818
C1367,Customer 1367,29,Female,New York,O2367,2026-09-28,Beauty,Table Lamp,1943,Credit Card,364,45,87435
C1368,Customer 1368,62,Male,Miami,O2368,2026-09-29,Electronics,Table Lamp,241,Net Banking,202,42,10122
C1369,Customer 1369,24,Male,Houston,O2369,2026-09-30,Beauty,Lipstick,1453,Debit Card,146,25,36325
C1370,Customer 1370,27,Female,Miami,O2370,2026-10-01,Fashion,Handbag,777,Net Banking,324,33,25641
C1371,Customer 1371,62,Female,Chicago,O2371,2026-10-02,Electronics,Smartphone,1475,Debit Card,127,33,48675
C1372,Customer 1372,34,Female,Chicago,O2372,2026-10-03,Fashion,Running Shoes,505,PayPal,135,15,7575
C1373,Customer 1373,43,Male,Miami,O2373,2026-10-04,Electronics,Smartphone,1057,Net Banking,114,16,16912
C1374,Customer 1374,38,Female,Chicago,O2374,2026-10-05,Fashion,Running Shoes,1142,PayPal,264,44,50248
C1375,Customer 1375,45,Female,Houston,O2375,2026-10-06,Beauty,Table Lamp,1736,Credit Card,64,38,65968
C1376,Customer 1376,63,Male,Los Angeles,O2376,2026-10-07,Beauty,Smartphone,511,Debit Card,135,6,3066
C1377,Customer 1377,19,Female,Chicago,O2377,2026-10-08,Fashion,Lipstick,1892,Debit Card,41,44,83248
C1378,Customer 1378,60,Male,Chicago,O2378,2026-10-09,Electronics,Handbag,34,PayPal,296,25,850
C1379,Customer 1379,18,Male,Miami,O2379,2026-10-10,Home Decor,Lipstick,1220,PayPal,3,15,18300
C1380,Customer 1380,53,Male,Houston,O2380,2026-10-11,Beauty,Handbag,297,Credit Card,194,4,1188
C1381,Customer 1381,43,Female,Los Angeles,O2381,2026-10-12,Beauty,Smartphone,1661,Net Banking,110,4,6644
C1382,Customer 1382,46,Female,Miami,O2382,2026-10-13,Home Decor,Smartphone,347,Debit Card,221,30,10410
C1383,Customer 1383,38,Male,Miami,O2383,2026-10-14,Fashion,Handbag,1911,Debit Card,4,34,64974
C1384,Customer 1384,28,Female,Houston,O2384,2026-10-15,Electronics,Table Lamp,1947,Credit Card,244,27,52569
C1385,Customer 1385,57,Female,Los Angeles,O2385,2026-10-16,Fashion,Running Shoes,1070,Credit Card,166,31,33170
C1386,Customer 1386,28,Female,Houston,O2386,2026-10-17,Sports,Lipstick,1827,PayPal,26,32,58464
C1387,Customer 1387,53,Female,Los Angeles,O2387,2026-10-18,Beauty,Lipstick,146,PayPal,17,44,6424
C1388,Customer 1388,56,Male,Houston,O2388,2026-10-19,Sports,Lipstick,517,Net Banking,216,39,20163
C1389,Customer 1389,57,Female,Miami,O2389,2026-10-20,Beauty,Smartphone,236,Credit Card,92,9,2124
C1390,Customer 1390,52,Male,Miami,O2390,2026-10-21,Beauty,Lipstick,329,Net Banking,31,41,13489
C1391,Customer 1391,51,Male,New York,O2391,2026-10-22,Sports,Running Shoes,1873,Credit Card,205,8,14984
C1392,Customer 1392,64,Female,Chicago,O2392,2026-10-23,Sports,Running Shoes,925,Debit Card,207,14,12950
C1393,Customer 1393,41,Male,Houston,O2393,2026-10-24,Fashion,Handbag,1215,Credit Card,107,33,40095
C1394,Customer 1394,39,Female,New York,O2394,2026-10-25,Sports,Smartphone,1907,Credit Card,146,23,43861
C1395,Customer 1395,22,Female,Chicago,O2395,2026-10-26,Fashion,Running Shoes,95,Debit Card,101,21,1995
C1396,Customer 1396,50,Male,Houston,O2396,2026-10-27,Fashion,Table Lamp,1500,Credit Card,318,12,18000
C1397,Customer 1397,53,Male,Los Angeles,O2397,2026-10-28,Fashion,Smartphone,935,Net Banking,241,2,1870
C1398,Customer 1398,64,Male,Chicago,O2398,2026-10-29,Beauty,Smartphone,62,PayPal,247,13,806
C1399,Customer 1399,37,Male,Miami,O2399,2026-10-30,Beauty,Running Shoes,869,PayPal,163,4,3476
C1400,Customer 1400,36,Female,New York,O2400,2026-10-31,Sports,Table Lamp,876,Net Banking,173,20,17520
C1401,Customer 1401,52,Female,Chicago,O2401,2026-11-01,Beauty,Handbag,1268,Debit Card,35,48,60864
C1402,Customer 1402,60,Female,Chicago,O2402,2026-11-02,Sports,Running Shoes,1992,Credit Card,284,14,27888
C1403,Customer 1403,34,Male,Miami,O2403,2026-11-03,Beauty,Table Lamp,1812,Net Banking,359,30,54360
C1404,Customer 1404,62,Male,Houston,O2404,2026-11-04,Electronics,Smartphone,1832,PayPal,358,29,53128
C1405,Customer 1405,60,Male,Los Angeles,O2405,2026-11-05,Electronics,Table Lamp,442,PayPal,21,8,3536
C1406,Customer 1406,51,Female,Miami,O2406,2026-11-06,Sports,Smartphone,1529,Net Banking,308,12,18348
C1407,Customer 1407,26,Male,Los Angeles,O2407,2026-11-07,Beauty,Running Shoes,1008,PayPal,163,41,41328
C1408,Customer 1408,43,Female,Houston,O2408,2026-11-08,Beauty,Running Shoes,109,Net Banking,97,38,4142
C1409,Customer 1409,19,Male,Chicago,O2409,2026-11-09,Fashion,Lipstick,999,PayPal,307,26,25974
C1410,Customer 1410,26,Female,Los Angeles,O2410,2026-11-10,Home Decor,Lipstick,608,Net Banking,339,2,1216
C1411,Customer 1411,26,Female,New York,O2411,2026-11-11,Sports,Lipstick,412,Credit Card,55,40,16480
C1412,Customer 1412,57,Male,New York,O2412,2026-11-12,Home Decor,Running Shoes,405,Credit Card,333,14,5670
C1413,Customer 1413,34,Male,Miami,O2413,2026-11-13,Home Decor,Handbag,1560,Credit Card,127,6,9360
C1414,Customer 1414,18,Female,Houston,O2414,2026-11-14,Sports,Running Shoes,424,Credit Card,193,42,17808
C1415,Customer 1415,42,Female,Miami,O2415,2026-11-15,Beauty,Table Lamp,948,PayPal,243,40,37920
C1416,Customer 1416,60,Male,Miami,O2416,2026-11-16,Sports,Running Shoes,1646,Debit Card,349,31,51026
C1417,Customer 1417,57,Male,Miami,O2417,2026-11-17,Home Decor,Running Shoes,686,Net Banking,88,17,11662
C1418,Customer 1418,59,Female,New York,O2418,2026-11-18,Beauty,Smartphone,472,Debit Card,336,25,11800
C1419,Customer 1419,42,Male,New York,O2419,2026-11-19,Electronics,Smartphone,550,PayPal,215,32,17600
C1420,Customer 1420,56,Female,Miami,O2420,2026-11-20,Sports,Smartphone,1659,PayPal,92,12,19908
C1421,Customer 1421,52,Female,New York,O2421,2026-11-21,Sports,Running Shoes,1652,Debit Card,303,49,80948
C1422,Customer 1422,20,Male,Houston,O2422,2026-11-22,Beauty,Handbag,1955,Debit Card,235,13,25415
C1423,Customer 1423,54,Male,Miami,O2423,2026-11-23,Electronics,Table Lamp,1397,PayPal,184,19,26543
C1424,Customer 1424,61,Male,New York,O2424,2026-11-24,Electronics,Table Lamp,1163,PayPal,38,44,51172
C1425,Customer 1425,61,Male,Los Angeles,O2425,2026-11-25,Beauty,Handbag,93,Net Banking,139,48,4464
C1426,Customer 1426,47,Male,Miami,O2426,2026-11-26,Fashion,Handbag,280,Credit Card,195,25,7000
C1427,Customer 1427,55,Female,Miami,O2427,2026-11-27,Sports,Table Lamp,253,Credit Card,15,31,7843
C1428,Customer 1428,51,Female,Houston,O2428,2026-11-28,Sports,Lipstick,397,Net Banking,257,37,14689
C1429,Customer 1429,29,Male,Chicago,O2429,2026-11-29,Home Decor,Smartphone,223,Debit Card,135,25,5575
C1430,Customer 1430,36,Male,Chicago,O2430,2026-11-30,Beauty,Smartphone,827,PayPal,1,16,13232
C1431,Customer 1431,54,Male,Houston,O2431,2026-12-01,Home Decor,Table Lamp,1199,Debit Card,49,38,45562
C1432,Customer 1432,61,Female,Houston,O2432,2026-12-02,Home Decor,Handbag,1824,Credit Card,96,43,78432
C1433,Customer 1433,34,Male,Houston,O2433,2026-12-03,Electronics,Lipstick,68,Credit Card,201,49,3332
C1434,Customer 1434,27,Male,Chicago,O2434,2026-12-04,Sports,Table Lamp,1635,Debit Card,26,23,37605
C1435,Customer 1435,64,Female,Houston,O2435,2026-12-05,Home Decor,Smartphone,892,Credit Card,343,14,12488
C1436,Customer 1436,29,Female,New York,O2436,2026-12-06,Electronics,Running Shoes,852,PayPal,235,6,5112
C1437,Customer 1437,33,Male,Miami,O2437,2026-12-07,Beauty,Handbag,933,Net Banking,349,25,23325
C1438,Customer 1438,41,Male,Miami,O2438,2026-12-08,Home Decor,Running Shoes,1537,Debit Card,244,23,35351
C1439,Customer 1439,36,Male,Los Angeles,O2439,2026-12-09,Sports,Table Lamp,1739,PayPal,358,43,74777
C1440,Customer 1440,25,Female,Los Angeles,O2440,2026-12-10,Home Decor,Smartphone,132,PayPal,327,12,1584
C1441,Customer 1441,48,Male,Miami,O2441,2026-12-11,Beauty,Lipstick,1681,Credit Card,351,13,21853
C1442,Customer 1442,38,Male,New York,O2442,2026-12-12,Home Decor,Running Shoes,1446,PayPal,51,36,52056
C1443,Customer 1443,34,Male,Chicago,O2443,2026-12-13,Sports,Lipstick,1172,Debit Card,81,39,45708
C1444,Customer 1444,40,Female,Chicago,O2444,2026-12-14,Electronics,Smartphone,1262,PayPal,36,34,42908
C1445,Customer 1445,54,Female,New York,O2445,2026-12-15,Sports,Running Shoes,1307,Net Banking,67,6,7842
C1446,Customer 1446,33,Male,Chicago,O2446,2026-12-16,Electronics,Lipstick,448,PayPal,129,38,17024
C1447,Customer 1447,23,Male,Houston,O2447,2026-12-17,Fashion,Lipstick,1031,PayPal,155,40,41240
C1448,Customer 1448,25,Female,Miami,O2448,2026-12-18,Sports,Running Shoes,571,Net Banking,245,8,4568
C1449,Customer 1449,42,Female,Miami,O2449,2026-12-19,Sports,Smartphone,1943,PayPal,111,8,15544
C1450,Customer 1450,35,Female,New York,O2450,2026-12-20,Beauty,Lipstick,127,PayPal,168,40,5080
C1451,Customer 1451,42,Female,Chicago,O2451,2026-12-21,Home Decor,Table Lamp,1747,Credit Card,142,33,57651
C1452,Customer 1452,29,Female,Los Angeles,O2452,2026-12-22,Electronics,Running Shoes,914,Debit Card,356,34,31076
C1453,Customer 1453,32,Female,Los Angeles,O2453,2026-12-23,Electronics,Handbag,1516,Credit Card,197,44,66704
C1454,Customer 1454,43,Female,Chicago,O2454,2026-12-24,Beauty,Handbag,404,Debit Card,109,15,6060
